Name/Alias,Systematic Name
putative acid phosphatase DIA3,['YDL024C']
putative acireductone synthase UTR4,['YEL038W']
putative alanine--tRNA ligase,['YNL040W']
"putative alpha-1,3-mannosyltransferase",['YNR059W']
putative amidase,['YDR242W']
putative amidotransferase,['YLR126C']
putative aminopeptidase,['YDR415C']
putative aminophospholipid translocase regulatory protein,['YNR048W']
putative aminophospholipid-translocating P4-type ATPase NEO1,['YIL048W']
putative ammonium permease ATO2,['YNR002C']
putative ammonium permease ATO3,['YDR384C']
putative asparagine synthase,['YML096W']
putative aspartic endopeptidase,['YDR349C']
putative chitinase,['YDR371W']
putative cystathionine beta-lyase,['YHR112C']
putative cystathionine gamma-synthase,['YML082W']
putative cysteine synthase,['YGR012W']
putative cytochrome P450,['YDR402C']
putative dehydrogenase BDH2,['YAL061W']
putative dephospho-CoA kinase,['YDR196C']
putative dimethyladenosine transferase,['YPL266W']
putative divalent metal ion transporter SMF3,['YLR034C']
putative dodecenoyl-CoA isomerase DCI1,['YOR180C']
putative dolichyl-phosphate-mannose--protein mannosyltransferase,['YDR307W']
putative dolichyl-phosphate-mannose-protein mannosyltransferase PMT5,['YDL093W']
putative electron-transferring-flavoprotein dehydrogenase,['YOR356W']
putative endodeoxyribonuclease,['YMR262W']
"putative glucan endo-1,3-beta-D-glucosidase",['YGL028C']
putative glucokinase,['YDR516C']
putative glucosidase SIM1,['YIL123W']
putative glucosidase SUN4,['YNL066W']
putative glutamate 5-kinase,['YHR033W']
putative glutamine--fructose-6-phosphate transaminase,['YMR084W']
putative glycine--tRNA ligase,['YPR081C']
putative glycosylase,['YLR213C']
"putative glycosylphosphatidylinositol-alpha 1,2 mannosyltransferase",['YGL142C']
putative haloacid dehalogenase-like hydrolase,['YOR131C']
putative helicase,['YLR419W']
putative hydroxyacid dehydrogenase,['YGL185C']
putative indolepyruvate decarboxylase family protein,['YEL020C']
putative iron-binding protein ISU2,['YOR226C']
putative isoleucine biosynthesis protein HMF1,['YER057C']
putative lipase ROG1,['YGL144C']
putative lipid phosphatase CDC1,['YDR182W']
putative lipoate synthase,['YOR196C']
putative lipoate--protein ligase,['YJL046W']
putative mRNA-binding protein CTH1,['YDR151C']
putative maltose-responsive transcription factor,['YPR196W']
putative mannitol dehydrogenase,['YNR073C']
putative mannosidase MNL2,['YLR057W']
putative metallocarboxypeptidase,['YHR132C']
putative metalloendopeptidase,['YIL108W']
putative metalloprotease,['YNR020C']
putative metalloreductase,['YGL160W']
putative mitochondrial 37S ribosomal protein MRPS12,['YNR036C']
putative mitochondrial 37S ribosomal protein SWS2,['YNL081C']
putative mitochondrial 54S ribosomal protein,['YDR115W']
putative mitochondrial 54S ribosomal protein RTC6,['YPL183W-A']
putative mitogen-activated protein kinase kinase MKK2,['YPL140C']
putative monooxygenase CAT5,['YOR125C']
putative multidrug transporter NFT1,['YKR103W']
putative nitronate monooxygenase,['YJR149W']
putative nitroreductase,['YCL026C-B']
putative palmitoyltransferase AKR2,['YOR034C']
putative pantetheine-phosphate adenylyltransferase,['YGR277C']
putative peptide hydrolase,['YMR114C']
putative peptidylprolyl isomerase CWC27,['YPL064C']
putative permease SEO1,['YAL067C']
putative phenylacrylic acid decarboxylase FDC1,['YDR539W']
putative phosphatase,['YLR019W']
putative phosphatidate cytidylyltransferase,['YGR046W']
"putative phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase",['YNL128W']
putative phosphomethylpyrimidine kinase,['YPR121W']
putative phosphomutase,['YKL128C']
putative phosphoric monoester hydrolase,['YNL010W']
putative phosphotransferase,['YDR109C']
putative polyadenylation protein,['YJR141W']
putative polyprenol reductase,['YIL049W']
putative porin POR2,['YIL114C']
putative proline--tRNA ligase AIM10,['YER087W']
putative protein kinase ISR1,['YPR106W']
putative protein kinase KDX1,['YKL161C']
putative protein kinase YPK2,['YMR104C']
putative protein kinase YPK3,['YBR028C']
putative protein phosphatase regulator PIG2,['YIL045W']
putative protein-lysine N-methyltransferase,['YNL024C']
putative protein-serine/threonine phosphatase,['YDR066C']
putative pyridoxal kinase BUD16,['YEL029C']
putative pyridoxal kinase BUD17,['YNR027W']
putative redox protein,['YKR049C']
putative rhomboid protease RBD2,['YPL246C']
putative ribokinase,['YCR036W']
putative ribosome biosynthesis protein GDT1,['YBR187W']
putative serine--tRNA ligase DIA4,['YHR011W']
putative serine/threonine protein kinase ENV7,['YPL236C']
putative serine/threonine protein kinase HRK1,['YOR267C']
putative serine/threonine protein kinase KIC1,['YHR102W']
putative serine/threonine protein kinase KIN4,['YOR233W']
putative serine/threonine protein kinase KIN82,['YCR091W']
putative serine/threonine protein kinase KKQ8,['YKL168C']
putative serine/threonine protein kinase KSP1,['YHR082C']
putative serine/threonine protein kinase MRK1,['YDL079C']
putative serine/threonine protein kinase PTK1,['YKL198C']
putative serine/threonine protein kinase RCK1,['YGL158W']
putative serine/threonine protein kinase RTK1,['YDL025C']
putative serine/threonine protein kinase SKM1,['YOL113W']
putative serine/threonine protein kinase SKS1,['YPL026C']
putative serine/threonine protein kinase SPS1,['YDR523C']
putative serine/threonine protein kinase VHS1,['YDR247W']
putative serine/threonine-protein kinase PPG1,['YNR032W']
putative serine/threonine-protein phosphatase,['YNL217W']
putative short-chain dehydrogenase/reductase,['YKL107W']
putative signal sequence-binding GTPase GPN3,['YLR243W']
putative subtilisin-like protease YSP3,['YOR003W']
putative sugar transporter,['YGL104C']
putative tRNA 4-demethylwyosine synthase,['YPL207W']
putative tRNA acetyltransferase,['YGL232W']
putative tetrahydrofolate synthase,['YKL132C']
putative thioredoxin peroxidase SCO2,['YBR024W']
putative tubulin tyrosine ligase,['YBR094W']
putative tyrosine protein phosphatase MIH1,['YMR036C']
putative tyrosine protein phosphatase OCA1,['YNL099C']
putative tyrosine protein phosphatase SIW14,['YNL032W']
putative ubiquitin-protein ligase ASI1,['YMR119W']
putative ubiquitin-protein ligase ASI3,['YNL008C']
putative ubiquitin-protein ligase UBR2,['YLR024C']
putative ubiquitin-protein ligase UFD4,['YKL010C']
putative ubiquitin-specific protease UBP12,['YJL197W']
putative ubiquitin-specific protease UBP16,['YPL072W']
putative ubiquitin-specific protease UBP5,['YER144C']
putative ubiquitin-specific protease UBP9,['YER098W']
putative uridine kinase DAS2,['YDR020C']
pyridoxamine-phosphate oxidase PDX3,['YBR035C']
pyridoxine 4-dehydrogenase,['YPR127W']
pyridoxine biosynthesis protein SNZ1,['YMR096W']
pyridoxine biosynthesis protein SNZ2,['YNL333W']
pyridoxine biosynthesis protein SNZ3,['YFL059W']
pyrroline-5-carboxylate reductase,['YER023W']
pyruvate carboxylase 1,['YGL062W']
pyruvate carboxylase 2,['YBR218C']
pyruvate dehydrogenase (acetyl-transferring) subunit E1 alpha,['YER178W']
pyruvate dehydrogenase (acetyl-transferring) subunit E1 beta,['YBR221C']
pyruvate kinase CDC19,['YAL038W']
pyruvate kinase PYK2,['YOR347C']
pyruvate transporter MPC1,['YGL080W']
rDNA-binding RNA polymerase I transcriptional factor,['YKL125W']
rRNA (cytosine-C5-)-methyltransferase NOP2,['YNL061W']
rRNA (cytosine-C5-)-methyltransferase RCM1,['YNL022C']
rRNA methyltransferase NOP1,['YDL014W']
rRNA-binding endoribonuclease,['YOR056C']
rRNA-binding ribosome biosynthesis protein NOP15,['YNL110C']
rRNA-binding ribosome biosynthesis protein RPF1,['YHR088W']
rRNA-binding ribosome biosynthesis protein RPF2,['YKR081C']
rRNA-binding ribosome biosynthesis protein UTP23,['YOR004W']
rRNA-binding ribosome biosynthesis protein UTP25,['YIL091C']
rRNA-processing endoribonuclease,['YOL010W']
rRNA-processing protein BFR2,['YDR299W']
rRNA-processing protein FCF1,['YDR339C']
rRNA-processing protein LAS1,['YKR063C']
rRNA-processing protein MPP10,['YJR002W']
rRNA-processing protein NSA2,['YER126C']
rRNA-processing protein PWP1,['YLR196W']
rRNA-processing protein RRP36,['YOR287C']
rRNA-processing protein SAS10,['YDL153C']
rRNA-processing protein SOF1,['YLL011W']
rRNA-processing protein UTP11,['YKL099C']
rRNA-processing protein UTP21,['YLR409C']
rRNA-processing protein UTP22,['YGR090W']
recombinase DMC1,['YER179W']
recombinase RAD51,['YER095W']
recombinase RAD52,['YML032C']
replication factor A subunit protein RFA1,['YAR007C']
replication factor C subunit 1,['YOR217W']
replication factor C subunit 2,['YJR068W']
replication factor C subunit 3,['YNL290W']
replication factor C subunit 4,['YOL094C']
replication factor C subunit 5,['YBR087W']
replication fork barrier binding protein FOB1,['YDR110W']
retromer subunit PEP8,['YJL053W']
retromer subunit VPS17,['YOR132W']
retromer subunit VPS29,['YHR012W']
retromer subunit VPS35,['YJL154C']
rhomboid protease PCP1,['YGR101W']
riboflavin kinase,['YDR236C']
riboflavin synthase,['YBR256C']
ribonuclease,['YJL208C']
ribonuclease H2 catalytic subunit RNH201,['YNL072W']
ribonuclease III,['YMR239C']
ribonuclease P protein subunit RPR2,['YIR015W']
ribonuclease P/MRP protein subunit POP1,['YNL221C']
ribonuclease P/MRP protein subunit POP6,['YGR030C']
ribonuclease P/MRP protein subunit POP7,['YBR167C']
ribonuclease T2,['YPL123C']
ribonucleotide reductase inhibiting protein SML1,['YML058W']
ribonucleotide-diphosphate reductase subunit RNR1,['YER070W']
ribonucleotide-diphosphate reductase subunit RNR2,['YJL026W']
ribonucleotide-diphosphate reductase subunit RNR3,['YIL066C']
ribonucleotide-diphosphate reductase subunit RNR4,['YGR180C']
ribose phosphate diphosphokinase subunit PRS1,['YKL181W']
ribose phosphate diphosphokinase subunit PRS2,['YER099C']
ribose phosphate diphosphokinase subunit PRS3,['YHL011C']
ribose phosphate diphosphokinase subunit PRS4,['YBL068W']
ribose phosphate diphosphokinase subunit PRS5,['YOL061W']
ribose-5-phosphate isomerase RKI1,['YOR095C']
ribosomal 40S subunit protein S0A,['YGR214W']
ribosomal 40S subunit protein S0B,['YLR048W']
ribosomal 40S subunit protein S10A,['YOR293W']
ribosomal 40S subunit protein S10B,['YMR230W']
ribosomal 40S subunit protein S11A,['YDR025W']
ribosomal 40S subunit protein S11B,['YBR048W']
ribosomal 40S subunit protein S12,['YOR369C']
ribosomal 40S subunit protein S13,['YDR064W']
ribosomal 40S subunit protein S14A,['YCR031C']
ribosomal 40S subunit protein S14B,['YJL191W']
ribosomal 40S subunit protein S15,['YOL040C']
ribosomal 40S subunit protein S16A,['YMR143W']
ribosomal 40S subunit protein S16B,['YDL083C']
ribosomal 40S subunit protein S17A,['YML024W']
ribosomal 40S subunit protein S17B,['YDR447C']
ribosomal 40S subunit protein S18A,['YDR450W']
ribosomal 40S subunit protein S18B,['YML026C']
ribosomal 40S subunit protein S19A,['YOL121C']
ribosomal 40S subunit protein S19B,['YNL302C']
ribosomal 40S subunit protein S1A,['YLR441C']
ribosomal 40S subunit protein S1B,['YML063W']
ribosomal 40S subunit protein S2,['YGL123W']
ribosomal 40S subunit protein S20,['YHL015W']
ribosomal 40S subunit protein S21A,['YKR057W']
ribosomal 40S subunit protein S21B,['YJL136C']
ribosomal 40S subunit protein S22A,['YJL190C']
ribosomal 40S subunit protein S22B,['YLR367W']
ribosomal 40S subunit protein S23A,['YGR118W']
ribosomal 40S subunit protein S23B,['YPR132W']
ribosomal 40S subunit protein S24A,['YER074W']
ribosomal 40S subunit protein S24B,['YIL069C']
ribosomal 40S subunit protein S25A,['YGR027C']
ribosomal 40S subunit protein S25B,['YLR333C']
ribosomal 40S subunit protein S26A,['YGL189C']
ribosomal 40S subunit protein S26B,['YER131W']
ribosomal 40S subunit protein S27A,['YKL156W']
ribosomal 40S subunit protein S27B,['YHR021C']
ribosomal 40S subunit protein S28A,['YOR167C']
ribosomal 40S subunit protein S28B,['YLR264W']
ribosomal 40S subunit protein S29A,['YLR388W']
ribosomal 40S subunit protein S29B,['YDL061C']
ribosomal 40S subunit protein S3,['YNL178W']
ribosomal 40S subunit protein S30A,['YLR287C-A']
ribosomal 40S subunit protein S30B,['YOR182C']
ribosomal 40S subunit protein S4A,['YJR145C']
ribosomal 40S subunit protein S4B,['YHR203C']
ribosomal 40S subunit protein S5,['YJR123W']
ribosomal 40S subunit protein S6A,['YPL090C']
ribosomal 40S subunit protein S6B,['YBR181C']
ribosomal 40S subunit protein S7A,['YOR096W']
ribosomal 40S subunit protein S7B,['YNL096C']
ribosomal 40S subunit protein S8A,['YBL072C']
ribosomal 40S subunit protein S8B,['YER102W']
ribosomal 40S subunit protein S9A,['YPL081W']
ribosomal 40S subunit protein S9B,['YBR189W']
ribosomal 60S subunit protein L10,['YLR075W']
ribosomal 60S subunit protein L11A,['YPR102C']
ribosomal 60S subunit protein L11B,['YGR085C']
ribosomal 60S subunit protein L12A,['YEL054C']
ribosomal 60S subunit protein L12B,['YDR418W']
ribosomal 60S subunit protein L13A,['YDL082W']
ribosomal 60S subunit protein L13B,['YMR142C']
ribosomal 60S subunit protein L14A,['YKL006W']
ribosomal 60S subunit protein L14B,['YHL001W']
ribosomal 60S subunit protein L15A,['YLR029C']
ribosomal 60S subunit protein L15B,['YMR121C']
ribosomal 60S subunit protein L16A,['YIL133C']
ribosomal 60S subunit protein L16B,['YNL069C']
ribosomal 60S subunit protein L17A,['YKL180W']
ribosomal 60S subunit protein L17B,['YJL177W']
ribosomal 60S subunit protein L18A,['YOL120C']
ribosomal 60S subunit protein L18B,['YNL301C']
ribosomal 60S subunit protein L19A,['YBR084C-A']
ribosomal 60S subunit protein L19B,['YBL027W']
ribosomal 60S subunit protein L1A,['YPL220W']
ribosomal 60S subunit protein L1B,['YGL135W']
ribosomal 60S subunit protein L20A,['YMR242C']
ribosomal 60S subunit protein L20B,['YOR312C']
ribosomal 60S subunit protein L21A,['YBR191W']
ribosomal 60S subunit protein L21B,['YPL079W']
ribosomal 60S subunit protein L22A,['YLR061W']
ribosomal 60S subunit protein L22B,['YFL034C-A']
ribosomal 60S subunit protein L23A,['YBL087C']
ribosomal 60S subunit protein L23B,['YER117W']
ribosomal 60S subunit protein L24A,['YGL031C']
ribosomal 60S subunit protein L24B,['YGR148C']
ribosomal 60S subunit protein L25,['YOL127W']
ribosomal 60S subunit protein L26A,['YLR344W']
ribosomal 60S subunit protein L26B,['YGR034W']
ribosomal 60S subunit protein L27A,['YHR010W']
ribosomal 60S subunit protein L27B,['YDR471W']
ribosomal 60S subunit protein L28,['YGL103W']
ribosomal 60S subunit protein L29,['YFR032C-A']
ribosomal 60S subunit protein L2A,['YFR031C-A']
ribosomal 60S subunit protein L2B,['YIL018W']
ribosomal 60S subunit protein L3,['YOR063W']
ribosomal 60S subunit protein L30,['YGL030W']
ribosomal 60S subunit protein L31A,['YDL075W']
ribosomal 60S subunit protein L31B,['YLR406C']
ribosomal 60S subunit protein L32,['YBL092W']
ribosomal 60S subunit protein L33A,['YPL143W']
ribosomal 60S subunit protein L33B,['YOR234C']
ribosomal 60S subunit protein L34A,['YER056C-A']
ribosomal 60S subunit protein L34B,['YIL052C']
ribosomal 60S subunit protein L35A,['YDL191W']
ribosomal 60S subunit protein L35B,['YDL136W']
ribosomal 60S subunit protein L36A,['YMR194W']
ribosomal 60S subunit protein L36B,['YPL249C-A']
ribosomal 60S subunit protein L37A,['YLR185W']
ribosomal 60S subunit protein L37B,['YDR500C']
ribosomal 60S subunit protein L38,['YLR325C']
ribosomal 60S subunit protein L39,['YJL189W']
ribosomal 60S subunit protein L41A,['YDL184C']
ribosomal 60S subunit protein L41B,['YDL133C-A']
ribosomal 60S subunit protein L42A,['YNL162W']
ribosomal 60S subunit protein L42B,['YHR141C']
ribosomal 60S subunit protein L43A,['YPR043W']
ribosomal 60S subunit protein L43B,['YJR094W-A']
ribosomal 60S subunit protein L4A,['YBR031W']
ribosomal 60S subunit protein L4B,['YDR012W']
ribosomal 60S subunit protein L5,['YPL131W']
ribosomal 60S subunit protein L6A,['YML073C']
ribosomal 60S subunit protein L6B,['YLR448W']
ribosomal 60S subunit protein L7A,['YGL076C']
ribosomal 60S subunit protein L7B,['YPL198W']
ribosomal 60S subunit protein L8A,['YHL033C']
ribosomal 60S subunit protein L8B,['YLL045C']
ribosomal 60S subunit protein L9A,['YGL147C']
ribosomal 60S subunit protein L9B,['YNL067W']
ribosomal lysine N-methyltransferase,['YDR257C']
ribosomal protein P0,['YLR340W']
ribosomal protein P1A,['YDL081C']
ribosomal protein P1B,['YDL130W']
ribosomal protein P2A,['YOL039W']
ribosomal protein P2B,['YDR382W']
ribosome biogenesis protein BRX1,['YOL077C']
ribosome biogenesis protein TSR3,['YOR006C']
ribosome biosynthesis protein ENP2,['YGR145W']
ribosome biosynthesis protein KRE33,['YNL132W']
ribosome biosynthesis protein KRR1,['YCL059C']
ribosome biosynthesis protein LTO1,['YNL260C']
ribosome biosynthesis protein MAK16,['YAL025C']
ribosome biosynthesis protein NIP7,['YPL211W']
ribosome biosynthesis protein NOC4,['YPR144C']
ribosome biosynthesis protein NSA1,['YGL111W']
ribosome biosynthesis protein RRB1,['YMR131C']
ribosome biosynthesis protein RRP14,['YKL082C']
ribosome dissociation factor DOM34,['YNL001W']
ribosome dissociation factor GTPase HBS1,['YKR084C']
ribosome-binding protein MDM38,['YOL027C']
ribosome-binding protein NMD3,['YHR170W']
ribosylnicotinamide kinase,['YNL129W']
ribulose-phosphate 3-epimerase RPE1,['YJL121C']
rp1,['YOR063W']
rp10A,['YLR441C']
rp10B,['YML063W']
rp12,['YGL123W']
rp13,['YNL178W']
rp14,['YJR123W']
rp22,['YIL133C']
rp23,['YNL069C']
rp28A,['YOL120C']
rp28B,['YNL301C']
rp39A,['YPR102C']
rp39B,['YGR085C']
rp41A,['YDR025W']
rp41B,['YBR048W']
rp44,['YGL103W']
rp51A,['YML024W']
rp51B,['YDR447C']
rp52,['YOL040C']
rp55B,['YNL302C']
rp55a,['YOL121C']
rp59A,['YCR031C']
rp59B,['YJL191W']
rp73,['YGL030W']
rp9,['YPL090C']
rpl6L,['YOL127W']
"saccharopine dehydrogenase (NAD+, L-lysine-forming)",['YIR034C']
"saccharopine dehydrogenase (NADP+, L-glutamate-forming)",['YNR050C']
securin,['YDR113C']
sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate transaldolase NQM1,['YGR043C']
sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate transaldolase TAL1,['YLR354C']
sedoheptulose-bisphosphatase,['YKR043C']
seipin,['YLR404W']
separase,['YGR098C']
sepiapterin reductase family protein,['YIR035C']
sepiapterin reductase family protein IRC24,['YIR036C']
septin CDC10,['YCR002C']
septin CDC11,['YJR076C']
septin CDC12,['YHR107C']
septin CDC3,['YLR314C']
septin SHS1,['YDL225W']
septin SPR28,['YDR218C']
septin SPR3,['YGR059W']
serine C-palmitoyltransferase LCB1,['YMR296C']
serine C-palmitoyltransferase LCB2,['YDR062W']
serine--tRNA ligase SES1,['YDR023W']
serine-type carboxypeptidase,['YGL203C']
serine/threonine protein kinase,['YCL024W']
