Systematic Name,Standard Name,protein_domain,Domain Description,Start Coordinate,End Coordinate,term_link,gene_link
YOR384W,FRE5,PF08022,FAD-binding domain; FAD-binding 8,425,525,<a href='https://pfam.xfam.org/family/PF08022' target='_blank'>PF08022</a>,<a href='https://www.yeastgenome.org/locus/YOR384W/protein' target='_blank'>YOR384W</a>
YOR384W,FRE5,PF08030,"Ferric reductase NAD binding domain; Ferric reductase, NAD binding domain",531,673,<a href='https://pfam.xfam.org/family/PF08030' target='_blank'>PF08030</a>,<a href='https://www.yeastgenome.org/locus/YOR384W/protein' target='_blank'>YOR384W</a>
YOR386W,PHR1,PF00875,"DNA photolyase; DNA photolyase, N-terminal",77,251,<a href='https://pfam.xfam.org/family/PF00875' target='_blank'>PF00875</a>,<a href='https://www.yeastgenome.org/locus/YOR386W/protein' target='_blank'>YOR386W</a>
YOR386W,PHR1,PF03441,"FAD binding domain of DNA photolyase; Cryptochrome/DNA photolyase, FAD-binding domain",381,562,<a href='https://pfam.xfam.org/family/PF03441' target='_blank'>PF03441</a>,<a href='https://www.yeastgenome.org/locus/YOR386W/protein' target='_blank'>YOR386W</a>
YOR387C, ,PF10339,Yeast-specific zinc responsive; Velum formation protein 1-like,7,205,<a href='https://pfam.xfam.org/family/PF10339' target='_blank'>PF10339</a>,<a href='https://www.yeastgenome.org/locus/YOR387C/protein' target='_blank'>YOR387C</a>
YOR388C,FDH1,PF00389,"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain; D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain",35,129,<a href='https://pfam.xfam.org/family/PF00389' target='_blank'>PF00389</a>,<a href='https://www.yeastgenome.org/locus/YOR388C/protein' target='_blank'>YOR388C</a>
YOR388C,FDH1,PF02826,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain; D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain",130,326,<a href='https://pfam.xfam.org/family/PF02826' target='_blank'>PF02826</a>,<a href='https://www.yeastgenome.org/locus/YOR388C/protein' target='_blank'>YOR388C</a>
YOR390W,FEX1,PF02537,"CrcB-like protein, Camphor Resistance (CrcB); Putative fluoride ion transporter CrcB",244,359,<a href='https://pfam.xfam.org/family/PF02537' target='_blank'>PF02537</a>,<a href='https://www.yeastgenome.org/locus/YOR390W/protein' target='_blank'>YOR390W</a>
YOR393W,ERR1,PF00113,"Enolase, C-terminal TIM barrel domain; Enolase, C-terminal TIM barrel domain",145,432,<a href='https://pfam.xfam.org/family/PF00113' target='_blank'>PF00113</a>,<a href='https://www.yeastgenome.org/locus/YOR393W/protein' target='_blank'>YOR393W</a>
YOR393W,ERR1,PF03952,"Enolase, N-terminal domain; Enolase, N-terminal",3,134,<a href='https://pfam.xfam.org/family/PF03952' target='_blank'>PF03952</a>,<a href='https://www.yeastgenome.org/locus/YOR393W/protein' target='_blank'>YOR393W</a>
YOR394W,PAU21,PF00660,Seripauperin and TIP1 family; Stress-induced protein SRP1/TIP1,66,157,<a href='https://pfam.xfam.org/family/PF00660' target='_blank'>PF00660</a>,<a href='https://www.yeastgenome.org/locus/YOR394W/protein' target='_blank'>YOR394W</a>
YOR396W,YRF1-8,PF00270,DEAD/DEAH box helicase; DEAD/DEAH box helicase domain,802,961,<a href='https://pfam.xfam.org/family/PF00270' target='_blank'>PF00270</a>,<a href='https://www.yeastgenome.org/locus/YOR396W/protein' target='_blank'>YOR396W</a>
YOR396W,YRF1-8,PF00271,"Helicase conserved C-terminal domain; Helicase, C-terminal",1030,1133,<a href='https://pfam.xfam.org/family/PF00271' target='_blank'>PF00271</a>,<a href='https://www.yeastgenome.org/locus/YOR396W/protein' target='_blank'>YOR396W</a>
YPL283C,YRF1-7,PF11603,"Regulatory protein Sir1; Sir1, ORC-binding domain",37,152,<a href='https://pfam.xfam.org/family/PF11603' target='_blank'>PF11603</a>,<a href='https://www.yeastgenome.org/locus/YPL283C/protein' target='_blank'>YPL283C</a>
YPL283C,YRF1-7,PF00270,DEAD/DEAH box helicase; DEAD/DEAH box helicase domain,866,1025,<a href='https://pfam.xfam.org/family/PF00270' target='_blank'>PF00270</a>,<a href='https://www.yeastgenome.org/locus/YPL283C/protein' target='_blank'>YPL283C</a>
YPL283C,YRF1-7,PF00271,"Helicase conserved C-terminal domain; Helicase, C-terminal",1094,1197,<a href='https://pfam.xfam.org/family/PF00271' target='_blank'>PF00271</a>,<a href='https://www.yeastgenome.org/locus/YPL283C/protein' target='_blank'>YPL283C</a>
YPL282C,PAU22,PF00660,Seripauperin and TIP1 family; Stress-induced protein SRP1/TIP1,66,157,<a href='https://pfam.xfam.org/family/PF00660' target='_blank'>PF00660</a>,<a href='https://www.yeastgenome.org/locus/YPL282C/protein' target='_blank'>YPL282C</a>
YPL281C,ERR2,PF00113,"Enolase, C-terminal TIM barrel domain; Enolase, C-terminal TIM barrel domain",145,432,<a href='https://pfam.xfam.org/family/PF00113' target='_blank'>PF00113</a>,<a href='https://www.yeastgenome.org/locus/YPL281C/protein' target='_blank'>YPL281C</a>
YPL281C,ERR2,PF03952,"Enolase, N-terminal domain; Enolase, N-terminal",3,134,<a href='https://pfam.xfam.org/family/PF03952' target='_blank'>PF03952</a>,<a href='https://www.yeastgenome.org/locus/YPL281C/protein' target='_blank'>YPL281C</a>
YPL279C,FEX2,PF02537,"CrcB-like protein, Camphor Resistance (CrcB); Putative fluoride ion transporter CrcB",244,359,<a href='https://pfam.xfam.org/family/PF02537' target='_blank'>PF02537</a>,<a href='https://www.yeastgenome.org/locus/YPL279C/protein' target='_blank'>YPL279C</a>
YPL274W,SAM3,PF00324,Amino acid permease; Amino acid permease/ SLC12A domain,81,543,<a href='https://pfam.xfam.org/family/PF00324' target='_blank'>PF00324</a>,<a href='https://www.yeastgenome.org/locus/YPL274W/protein' target='_blank'>YPL274W</a>
YPL273W,SAM4,PF02574,Homocysteine S-methyltransferase; Homocysteine-binding domain,18,321,<a href='https://pfam.xfam.org/family/PF02574' target='_blank'>PF02574</a>,<a href='https://www.yeastgenome.org/locus/YPL273W/protein' target='_blank'>YPL273W</a>
YPL272C,PBI1,PF07247,Alcohol acetyltransferase; Alcohol acetyltransferase/N-acetyltransferase,92,342,<a href='https://pfam.xfam.org/family/PF07247' target='_blank'>PF07247</a>,<a href='https://www.yeastgenome.org/locus/YPL272C/protein' target='_blank'>YPL272C</a>
YPL271W,ATP15,PF04627,"Mitochondrial ATP synthase epsilon chain; ATP synthase, F1 complex, epsilon  subunit, mitochondrial",2,51,<a href='https://pfam.xfam.org/family/PF04627' target='_blank'>PF04627</a>,<a href='https://www.yeastgenome.org/locus/YPL271W/protein' target='_blank'>YPL271W</a>
YPL270W,MDL2,PF00005,ABC transporter; ABC transporter-like,465,614,<a href='https://pfam.xfam.org/family/PF00005' target='_blank'>PF00005</a>,<a href='https://www.yeastgenome.org/locus/YPL270W/protein' target='_blank'>YPL270W</a>
YPL270W,MDL2,PF00664,"ABC transporter transmembrane region; ABC transporter type 1, transmembrane domain",120,399,<a href='https://pfam.xfam.org/family/PF00664' target='_blank'>PF00664</a>,<a href='https://www.yeastgenome.org/locus/YPL270W/protein' target='_blank'>YPL270W</a>
YPL269W,KAR9,PF08580,"Yeast cortical protein KAR9; Karyogamy protein, KAR9",83,634,<a href='https://pfam.xfam.org/family/PF08580' target='_blank'>PF08580</a>,<a href='https://www.yeastgenome.org/locus/YPL269W/protein' target='_blank'>YPL269W</a>
YPL268W,PLC1,PF09279,"Phosphoinositide-specific phospholipase C, efhand-like; Phosphoinositide-specific phospholipase C, EF-hand-like domain",297,369,<a href='https://pfam.xfam.org/family/PF09279' target='_blank'>PF09279</a>,<a href='https://www.yeastgenome.org/locus/YPL268W/protein' target='_blank'>YPL268W</a>
YPL268W,PLC1,PF00387,"Phosphatidylinositol-specific phospholipase C, Y domain; Phospholipase C, phosphatidylinositol-specific, Y domain",593,707,<a href='https://pfam.xfam.org/family/PF00387' target='_blank'>PF00387</a>,<a href='https://www.yeastgenome.org/locus/YPL268W/protein' target='_blank'>YPL268W</a>
YPL268W,PLC1,PF00388,"Phosphatidylinositol-specific phospholipase C, X domain; Phosphatidylinositol-specific phospholipase C, X domain",383,521,<a href='https://pfam.xfam.org/family/PF00388' target='_blank'>PF00388</a>,<a href='https://www.yeastgenome.org/locus/YPL268W/protein' target='_blank'>YPL268W</a>
YPL266W,DIM1,PF00398,Ribosomal RNA adenine dimethylase; Ribosomal RNA adenine methyltransferase KsgA/Erm,28,280,<a href='https://pfam.xfam.org/family/PF00398' target='_blank'>PF00398</a>,<a href='https://www.yeastgenome.org/locus/YPL266W/protein' target='_blank'>YPL266W</a>
YPL265W,DIP5,PF00324,Amino acid permease; Amino acid permease/ SLC12A domain,90,556,<a href='https://pfam.xfam.org/family/PF00324' target='_blank'>PF00324</a>,<a href='https://www.yeastgenome.org/locus/YPL265W/protein' target='_blank'>YPL265W</a>
YPL264C, ,PF00892,EamA-like transporter family; EamA domain,16,159,<a href='https://pfam.xfam.org/family/PF00892' target='_blank'>PF00892</a>,<a href='https://www.yeastgenome.org/locus/YPL264C/protein' target='_blank'>YPL264C</a>
YPL264C, ,PF00892,EamA-like transporter family; EamA domain,195,324,<a href='https://pfam.xfam.org/family/PF00892' target='_blank'>PF00892</a>,<a href='https://www.yeastgenome.org/locus/YPL264C/protein' target='_blank'>YPL264C</a>
YPL263C,KEL3,PF13422,Domain of unknown function (DUF4110); Domain of unknown function DUF4110,565,643,<a href='https://pfam.xfam.org/family/PF13422' target='_blank'>PF13422</a>,<a href='https://www.yeastgenome.org/locus/YPL263C/protein' target='_blank'>YPL263C</a>
YPL263C,KEL3,PF07646,Kelch motif; Kelch repeat type 2,453,505,<a href='https://pfam.xfam.org/family/PF07646' target='_blank'>PF07646</a>,<a href='https://www.yeastgenome.org/locus/YPL263C/protein' target='_blank'>YPL263C</a>
YPL263C,KEL3,PF13415,"Galactose oxidase, central domain",93,145,<a href='https://pfam.xfam.org/family/PF13415' target='_blank'>PF13415</a>,<a href='https://www.yeastgenome.org/locus/YPL263C/protein' target='_blank'>YPL263C</a>
YPL263C,KEL3,PF13415,"Galactose oxidase, central domain",207,255,<a href='https://pfam.xfam.org/family/PF13415' target='_blank'>PF13415</a>,<a href='https://www.yeastgenome.org/locus/YPL263C/protein' target='_blank'>YPL263C</a>
YPL262W,FUM1,PF00206,"Lyase; Fumarate lyase, N-terminal",36,367,<a href='https://pfam.xfam.org/family/PF00206' target='_blank'>PF00206</a>,<a href='https://www.yeastgenome.org/locus/YPL262W/protein' target='_blank'>YPL262W</a>
YPL262W,FUM1,PF10415,"Fumarase C C-terminus; Fumarase C, C-terminal",433,485,<a href='https://pfam.xfam.org/family/PF10415' target='_blank'>PF10415</a>,<a href='https://www.yeastgenome.org/locus/YPL262W/protein' target='_blank'>YPL262W</a>
YPL260W,CUB1,PF10303,Protein of unknown function (DUF2408); Uncharacterised protein family UPF0662,376,448,<a href='https://pfam.xfam.org/family/PF10303' target='_blank'>PF10303</a>,<a href='https://www.yeastgenome.org/locus/YPL260W/protein' target='_blank'>YPL260W</a>
YPL260W,CUB1,PF10303,Protein of unknown function (DUF2408); Uncharacterised protein family UPF0662,209,372,<a href='https://pfam.xfam.org/family/PF10303' target='_blank'>PF10303</a>,<a href='https://www.yeastgenome.org/locus/YPL260W/protein' target='_blank'>YPL260W</a>
YPL260W,CUB1,PF10303,Protein of unknown function (DUF2408); Uncharacterised protein family UPF0662,428,516,<a href='https://pfam.xfam.org/family/PF10303' target='_blank'>PF10303</a>,<a href='https://www.yeastgenome.org/locus/YPL260W/protein' target='_blank'>YPL260W</a>
YPL259C,APM1,PF00928,Adaptor complexes medium subunit family; Mu homology domain,164,473,<a href='https://pfam.xfam.org/family/PF00928' target='_blank'>PF00928</a>,<a href='https://www.yeastgenome.org/locus/YPL259C/protein' target='_blank'>YPL259C</a>
YPL259C,APM1,PF01217,"Clathrin adaptor complex small chain; AP complex, mu/sigma subunit",49,132,<a href='https://pfam.xfam.org/family/PF01217' target='_blank'>PF01217</a>,<a href='https://www.yeastgenome.org/locus/YPL259C/protein' target='_blank'>YPL259C</a>
YPL258C,THI21,PF03070,TENA/THI-4/PQQC family; Thiaminase-2/PQQC,340,549,<a href='https://pfam.xfam.org/family/PF03070' target='_blank'>PF03070</a>,<a href='https://www.yeastgenome.org/locus/YPL258C/protein' target='_blank'>YPL258C</a>
YPL258C,THI21,PF08543,Phosphomethylpyrimidine kinase; Pyridoxamine kinase/Phosphomethylpyrimidine kinase,33,283,<a href='https://pfam.xfam.org/family/PF08543' target='_blank'>PF08543</a>,<a href='https://www.yeastgenome.org/locus/YPL258C/protein' target='_blank'>YPL258C</a>
YPL257W, ,PF15701,Domain of unknown function (DUF4668); Protein of unknown function DUF4668,27,179,<a href='https://pfam.xfam.org/family/PF15701' target='_blank'>PF15701</a>,<a href='https://www.yeastgenome.org/locus/YPL257W/protein' target='_blank'>YPL257W</a>
YPL256C,CLN2,PF00134,"Cyclin, N-terminal domain; Cyclin, N-terminal",43,195,<a href='https://pfam.xfam.org/family/PF00134' target='_blank'>PF00134</a>,<a href='https://www.yeastgenome.org/locus/YPL256C/protein' target='_blank'>YPL256C</a>
YPL255W,BBP1,PF15272,"Spindle pole body component BBP1, C-terminal; Spindle pole body component Bbp1, C-terminal",218,383,<a href='https://pfam.xfam.org/family/PF15272' target='_blank'>PF15272</a>,<a href='https://www.yeastgenome.org/locus/YPL255W/protein' target='_blank'>YPL255W</a>
YPL255W,BBP1,PF15271,"Spindle pole body component BBP1, Mps2-binding protein; Spindle pole component Bbp1, N-terminal",10,170,<a href='https://pfam.xfam.org/family/PF15271' target='_blank'>PF15271</a>,<a href='https://www.yeastgenome.org/locus/YPL255W/protein' target='_blank'>YPL255W</a>
YPL254W,HFI1,PF12767,"Transcriptional regulator of RNA polII, SAGA, subunit; Transcriptional coactivator Hfi1/Transcriptional adapter 1",58,316,<a href='https://pfam.xfam.org/family/PF12767' target='_blank'>PF12767</a>,<a href='https://www.yeastgenome.org/locus/YPL254W/protein' target='_blank'>YPL254W</a>
YPL253C,VIK1,PF16796,"Microtubule binding; Spindle pole body-associated protein Vik1/Cik1, microtubule binding domain",355,494,<a href='https://pfam.xfam.org/family/PF16796' target='_blank'>PF16796</a>,<a href='https://www.yeastgenome.org/locus/YPL253C/protein' target='_blank'>YPL253C</a>
YPL252C,YAH1,PF00111,2Fe-2S iron-sulfur cluster binding domain; 2Fe-2S ferredoxin-type iron-sulfur binding domain,68,148,<a href='https://pfam.xfam.org/family/PF00111' target='_blank'>PF00111</a>,<a href='https://www.yeastgenome.org/locus/YPL252C/protein' target='_blank'>YPL252C</a>
YPL249C-A,RPL36B,PF01158,Ribosomal protein L36e; Ribosomal protein L36e,5,99,<a href='https://pfam.xfam.org/family/PF01158' target='_blank'>PF01158</a>,<a href='https://www.yeastgenome.org/locus/YPL249C-A/protein' target='_blank'>YPL249C-A</a>
YPL249C,GYP5,PF00566,Rab-GTPase-TBC domain; Rab-GTPase-TBC domain,455,648,<a href='https://pfam.xfam.org/family/PF00566' target='_blank'>PF00566</a>,<a href='https://www.yeastgenome.org/locus/YPL249C/protein' target='_blank'>YPL249C</a>
YPL248C,GAL4,PF03902,Gal4-like dimerisation domain; Gal4 dimerisation domain,50,93,<a href='https://pfam.xfam.org/family/PF03902' target='_blank'>PF03902</a>,<a href='https://www.yeastgenome.org/locus/YPL248C/protein' target='_blank'>YPL248C</a>
YPL248C,GAL4,PF00172,Fungal Zn(2)-Cys(6) binuclear cluster domain; Zn(2)-C6 fungal-type DNA-binding domain,9,47,<a href='https://pfam.xfam.org/family/PF00172' target='_blank'>PF00172</a>,<a href='https://www.yeastgenome.org/locus/YPL248C/protein' target='_blank'>YPL248C</a>
YPL248C,GAL4,PF04082,"Fungal specific transcription factor domain; Transcription factor domain, fungi",244,427,<a href='https://pfam.xfam.org/family/PF04082' target='_blank'>PF04082</a>,<a href='https://www.yeastgenome.org/locus/YPL248C/protein' target='_blank'>YPL248C</a>
YPL247C, ,PF00400,"WD domain, G-beta repeat; WD40 repeat",283,316,<a href='https://pfam.xfam.org/family/PF00400' target='_blank'>PF00400</a>,<a href='https://www.yeastgenome.org/locus/YPL247C/protein' target='_blank'>YPL247C</a>
YPL247C, ,PF00400,"WD domain, G-beta repeat; WD40 repeat",386,423,<a href='https://pfam.xfam.org/family/PF00400' target='_blank'>PF00400</a>,<a href='https://www.yeastgenome.org/locus/YPL247C/protein' target='_blank'>YPL247C</a>
YPL246C,RBD2,PF01694,"Rhomboid family; Peptidase S54, rhomboid domain",51,192,<a href='https://pfam.xfam.org/family/PF01694' target='_blank'>PF01694</a>,<a href='https://www.yeastgenome.org/locus/YPL246C/protein' target='_blank'>YPL246C</a>
YPL245W, ,PF09848,Uncharacterized conserved protein (DUF2075); Domain of unknown function DUF2075,70,441,<a href='https://pfam.xfam.org/family/PF09848' target='_blank'>PF09848</a>,<a href='https://www.yeastgenome.org/locus/YPL245W/protein' target='_blank'>YPL245W</a>
YPL244C,HUT1,PF08449,UAA transporter family; UAA transporter,8,325,<a href='https://pfam.xfam.org/family/PF08449' target='_blank'>PF08449</a>,<a href='https://www.yeastgenome.org/locus/YPL244C/protein' target='_blank'>YPL244C</a>
YPL243W,SRP68,PF16969,RNA-binding signal recognition particle 68; Signal recognition particle subunit SRP68,23,551,<a href='https://pfam.xfam.org/family/PF16969' target='_blank'>PF16969</a>,<a href='https://www.yeastgenome.org/locus/YPL243W/protein' target='_blank'>YPL243W</a>
YPL242C,IQG1,PF00616,GTPase-activator protein for Ras-like GTPase; Ras GTPase-activating domain,884,1055,<a href='https://pfam.xfam.org/family/PF00616' target='_blank'>PF00616</a>,<a href='https://www.yeastgenome.org/locus/YPL242C/protein' target='_blank'>YPL242C</a>
YPL242C,IQG1,PF00307,Calponin homology (CH) domain; Calponin homology domain,112,217,<a href='https://pfam.xfam.org/family/PF00307' target='_blank'>PF00307</a>,<a href='https://www.yeastgenome.org/locus/YPL242C/protein' target='_blank'>YPL242C</a>
YPL242C,IQG1,PF00612,"IQ calmodulin-binding motif; IQ motif, EF-hand binding site",719,737,<a href='https://pfam.xfam.org/family/PF00612' target='_blank'>PF00612</a>,<a href='https://www.yeastgenome.org/locus/YPL242C/protein' target='_blank'>YPL242C</a>
YPL242C,IQG1,PF03836,"RasGAP C-terminus; RasGAP protein, C-terminal",1253,1395,<a href='https://pfam.xfam.org/family/PF03836' target='_blank'>PF03836</a>,<a href='https://www.yeastgenome.org/locus/YPL242C/protein' target='_blank'>YPL242C</a>
YPL240C,HSP82,PF00183,Hsp90 protein; Heat shock protein Hsp90 family,183,693,<a href='https://pfam.xfam.org/family/PF00183' target='_blank'>PF00183</a>,<a href='https://www.yeastgenome.org/locus/YPL240C/protein' target='_blank'>YPL240C</a>
YPL240C,HSP82,PF02518,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase; Histidine kinase/HSP90-like ATPase",26,180,<a href='https://pfam.xfam.org/family/PF02518' target='_blank'>PF02518</a>,<a href='https://www.yeastgenome.org/locus/YPL240C/protein' target='_blank'>YPL240C</a>
YPL239W,YAR1,PF12796,Ankyrin repeats (3 copies); Ankyrin repeat-containing domain,47,123,<a href='https://pfam.xfam.org/family/PF12796' target='_blank'>PF12796</a>,<a href='https://www.yeastgenome.org/locus/YPL239W/protein' target='_blank'>YPL239W</a>
